,food_id,flavor_name,food_name,orig_content,flavor_group,normalized
1497,346,everlasting,Cottonseed,8851.0,floral,0.18617
1499,346,foliage,Cottonseed,8363.0,floral,0.1759
1503,347,everlasting,Catjang pea,1911.0,floral,0.17049
1505,347,foliage,Catjang pea,1655.0,floral,0.14765
1509,348,everlasting,Malus (Crab apple),57.0,floral,0.21673
1511,348,foliage,Malus (Crab apple),48.0,floral,0.18251
1515,350,everlasting,Atlantic croaker,1863.0,floral,0.16169
1517,350,foliage,Atlantic croaker,1704.0,floral,0.14789
1521,351,everlasting,Cusk,2233.0,floral,0.16052
1523,351,foliage,Cusk,2081.0,floral,0.14959
1527,352,everlasting,Cuttlefish,2128.0,floral,0.13901
1529,352,foliage,Cuttlefish,3048.0,floral,0.19911
1533,355,everlasting,Dock,375.0,floral,0.19062
1535,355,foliage,Dock,322.0,floral,0.16368
1538,355,neroli,Dock,10.3,floral,0.00524
1540,356,everlasting,Dolphin fish,2175.0,floral,0.16052
1542,356,foliage,Dolphin fish,2026.0,floral,0.14952
1546,357,everlasting,Freshwater drum,2063.0,floral,0.16058
1548,357,foliage,Freshwater drum,1921.0,floral,0.14953
1552,359,everlasting,Dungeness crab,1865.0,floral,0.14812
1554,359,foliage,Dungeness crab,2393.0,floral,0.19006
1558,361,everlasting,Eastern oyster,2033.0,floral,0.15151
1560,361,foliage,Eastern oyster,2461.0,floral,0.18341
1564,362,everlasting,Freshwater eel,2168.0,floral,0.16051
1566,362,foliage,Freshwater eel,2020.0,floral,0.14955
1570,363,everlasting,Elderberry,199.0,floral,0.17334
1572,363,foliage,Elderberry,216.0,floral,0.18815
1576,363,neroli,Elderberry,0.58,floral,0.00051
1578,367,everlasting,European anchovy,2536.0,floral,0.16048
1580,367,foliage,European anchovy,2364.0,floral,0.14959
1584,368,everlasting,European chestnut,1325.95,floral,0.17737
1586,368,foliage,European chestnut,1233.15,floral,0.16495
1590,369,everlasting,Turbot,3567.0,floral,0.17168
1592,369,foliage,Turbot,3338.0,floral,0.16066
1596,371,everlasting,Florida pompano,2172.0,floral,0.1605
1598,371,foliage,Florida pompano,2024.0,floral,0.14956
1602,372,everlasting,Ginkgo nuts,1567.05,floral,0.20595
1604,372,foliage,Ginkgo nuts,1283.7,floral,0.16871
1608,374,everlasting,Grape,317.0,floral,0.1405
1610,374,foliage,Grape,313.0,floral,0.13873
1613,374,neroli,Grape,0.16,floral,7e-05
1615,375,everlasting,Greenland halibut/turbot,3269.0,floral,0.18137
1617,375,foliage,Greenland halibut/turbot,2914.0,floral,0.16167
1621,377,everlasting,Grouper,2278.0,floral,0.1605
1623,377,foliage,Grouper,2123.0,floral,0.14958
1627,379,everlasting,Haddock,8467.0,floral,0.17774
1629,379,foliage,Haddock,7391.0,floral,0.15515
1633,380,everlasting,Hippoglossus (Common halibut),4519.0,floral,0.16082
1635,380,foliage,Hippoglossus (Common halibut),4149.0,floral,0.14766
1639,381,everlasting,Hazelnut,3909.0,floral,0.21375
1641,381,foliage,Hazelnut,3794.0,floral,0.20746
1645,382,everlasting,Hickory nut,730.0,floral,0.20155
1647,382,foliage,Hickory nut,708.0,floral,0.19547
1651,384,everlasting,Horseradish tree,3032.0,floral,0.19894
1653,384,foliage,Horseradish tree,2566.75,floral,0.16841
1657,384,neroli,Horseradish tree,5.95,floral,0.00039
1659,386,everlasting,Hyacinth bean,3429.0,floral,0.18177
1661,386,foliage,Hyacinth bean,3467.25,floral,0.18379
1665,388,everlasting,Pacific jack mackerel,1195.0,floral,0.16053
1667,388,foliage,Pacific jack mackerel,1113.0,floral,0.14952
1671,389,everlasting,Jackfruit,86.0,floral,0.19239
1673,389,foliage,Jackfruit,86.0,floral,0.19239
1677,390,everlasting,Japanese chestnut,671.0,floral,0.16683
1679,390,foliage,Japanese chestnut,573.0,floral,0.14247
1683,392,everlasting,Jerusalem artichoke,409.8,floral,0.2312
1685,392,foliage,Jerusalem artichoke,247.8,floral,0.1398
1689,394,everlasting,Jute,1773.25,floral,0.18895
1691,394,foliage,Jute,1530.0,floral,0.16303
1694,394,neroli,Jute,4.61,floral,0.00049
1696,395,everlasting,Kale,1756.0,floral,0.18577
1698,395,foliage,Kale,1491.0,floral,0.15774
1701,395,neroli,Kale,18.4,floral,0.00195
1703,396,everlasting,Kelp,72.0,floral,0.15158
1705,396,foliage,Kelp,100.0,floral,0.21053
1709,397,everlasting,King mackerel,2385.0,floral,0.16054
1711,397,foliage,King mackerel,2222.0,floral,0.14957
1716,399,everlasting,Lambsquarters,1402.8,floral,0.14584
1718,399,foliage,Lambsquarters,1546.55,floral,0.16078
1722,401,everlasting,Wild leek,690.0,floral,0.14698
1724,401,foliage,Wild leek,841.0,floral,0.17914
1727,401,neroli,Wild leek,2.67,floral,0.00057
1729,402,everlasting,Common ling,2232.0,floral,0.16049
1731,402,foliage,Common ling,2080.0,floral,0.14956
1735,403,everlasting,Lingcod,2076.0,floral,0.16051
1737,403,foliage,Lingcod,1935.0,floral,0.14961
1741,404,everlasting,American lobster,1593.0,floral,0.14013
1743,404,foliage,American lobster,2369.0,floral,0.20839
1747,406,everlasting,Lotus,1257.0,floral,0.18518
1749,406,foliage,Lotus,1047.0,floral,0.15424
1753,407,everlasting,Sacred lotus,818.05,floral,0.10812
1755,407,foliage,Sacred lotus,1242.55,floral,0.16423
1758,407,neroli,Sacred lotus,0.76,floral,0.0001
1761,408,everlasting,White lupine,4408.0,floral,0.11527
1763,408,foliage,White lupine,4493.75,floral,0.11752
1768,409,everlasting,Malabar spinach,568.5,floral,0.15815
1770,409,foliage,Malabar spinach,586.0,floral,0.16302
1775,413,everlasting,Milkfish,2414.0,floral,0.16052
1777,413,foliage,Milkfish,2249.0,floral,0.14954
1781,414,everlasting,Monkfish,1702.0,floral,0.16048
1783,414,foliage,Monkfish,1586.0,floral,0.14954
1786,416,everlasting,Moth bean,2007.35,floral,0.37034
1789,417,everlasting,Mountain yam,366.5,floral,0.1864
1791,417,foliage,Mountain yam,313.0,floral,0.15919
1795,418,everlasting,Striped mullet,2275.0,floral,0.16054
1797,418,foliage,Striped mullet,2120.0,floral,0.1496
1801,420,everlasting,White mustard,3075.4,floral,0.15831
1803,420,foliage,White mustard,3180.9,floral,0.16374
1806,422,neroli,New Zealand spinach,15.75,floral,1.0
1808,423,everlasting,Nopal,121.0,floral,0.20613
1810,423,foliage,Nopal,94.0,floral,0.16014
1814,424,everlasting,Ocean pout,1956.0,floral,0.16051
1816,424,foliage,Ocean pout,1823.0,floral,0.1496
1820,427,everlasting,Okra,669.0,floral,0.22182
1822,427,foliage,Okra,326.0,floral,0.10809
1826,432,everlasting,Pacific herring,1928.0,floral,0.16057
1828,432,foliage,Pacific herring,1796.0,floral,0.14958
1832,433,everlasting,Pacific oyster,1239.0,floral,0.13907
1834,433,foliage,Pacific oyster,1773.0,floral,0.19901
1838,434,everlasting,Pacific rockfish,2019.0,floral,0.15158
1840,434,foliage,Pacific rockfish,1894.0,floral,0.14219
1844,436,everlasting,Pepper (C. frutescens),384.7,floral,0.1834
1846,436,foliage,Pepper (C. frutescens),338.9,floral,0.16157
1850,437,everlasting,Common persimmon,42.0,floral,0.19535
1852,437,foliage,Common persimmon,35.0,floral,0.16279
1856,439,everlasting,Northern pike,2264.0,floral,0.16053
1858,439,foliage,Northern pike,2109.0,floral,0.14954
1862,440,everlasting,Pili nut,701.0,floral,0.22752
1864,440,foliage,Pili nut,650.0,floral,0.21097
1868,441,everlasting,Colorado pinyon,1209.75,floral,0.18214
1870,441,foliage,Colorado pinyon,1196.5,floral,0.18015
1873,442,neroli,Pitanga,0.4,floral,1.0
1875,444,everlasting,French plantain,166.0,floral,0.17166
1877,444,foliage,French plantain,164.0,floral,0.1696
1881,447,everlasting,Opium poppy,2428.8,floral,0.1737
1883,447,foliage,Opium poppy,2115.85,floral,0.15132
1887,448,everlasting,Prairie turnip,173.0,floral,0.17521
1889,448,foliage,Prairie turnip,109.7,floral,0.1111
1893,449,neroli,Prickly pear,0.18,floral,0.21687
1895,450,everlasting,Quinoa,779.0,floral,0.16135
1897,450,foliage,Quinoa,910.0,floral,0.18848
1901,453,everlasting,Rainbow smelt,2072.0,floral,0.16048
1903,453,foliage,Rainbow smelt,1931.0,floral,0.14956
1907,454,everlasting,Rainbow trout,4594.0,floral,0.16051
1909,454,foliage,Rainbow trout,4281.0,floral,0.14957
1913,458,everlasting,Orange roughy,1872.0,floral,0.15856
1915,458,foliage,Orange roughy,1522.0,floral,0.12892
1919,459,everlasting,Sablefish,2487.0,floral,0.16054
1921,459,foliage,Sablefish,2317.0,floral,0.14957
1925,460,everlasting,Pink salmon,7053.0,floral,0.15688
1927,460,foliage,Pink salmon,7876.0,floral,0.17519
1931,461,everlasting,Chum salmon,5605.0,floral,0.15947
1933,461,foliage,Chum salmon,5164.0,floral,0.14692
1937,462,everlasting,Coho salmon,7110.0,floral,0.15987
1939,462,foliage,Coho salmon,6634.0,floral,0.14917
1943,463,everlasting,Sockeye salmon,11829.0,floral,0.16003
1945,463,foliage,Sockeye salmon,11786.0,floral,0.15945
1949,464,everlasting,Chinook salmon,5359.0,floral,0.15768
1951,464,foliage,Chinook salmon,5183.0,floral,0.1525
1955,465,everlasting,Atlantic salmon,4578.0,floral,0.16169
1957,465,foliage,Atlantic salmon,4194.0,floral,0.14813
1961,468,everlasting,Sapodilla,16.0,floral,0.11765
1963,468,foliage,Sapodilla,17.0,floral,0.125
1967,469,everlasting,Mamey sapote,73.0,floral,0.17136
1969,469,foliage,Mamey sapote,73.0,floral,0.17136
1973,470,everlasting,Spanish mackerel,2209.0,floral,0.16053
1975,470,foliage,Spanish mackerel,2058.0,floral,0.14955
1979,471,everlasting,Pacific sardine,926.0,floral,0.17041
1981,471,foliage,Pacific sardine,827.0,floral,0.15219
1985,472,everlasting,Scallop,2344.0,floral,0.13203
1987,472,foliage,Scallop,4422.0,floral,0.24907
1991,473,everlasting,Scup,2219.0,floral,0.16049
1993,473,foliage,Scup,2068.0,floral,0.14957
1997,475,everlasting,Steller sea lion,200.0,floral,0.25
2002,476,everlasting,Bearded seal,7969.0,floral,0.12946
2004,476,foliage,Bearded seal,10740.0,floral,0.17448
2008,478,everlasting,Sea trout,1969.0,floral,0.16055
2010,478,foliage,Sea trout,1834.0,floral,0.14954
2013,479,everlasting,Sesbania flower,216.0,floral,0.54822
2016,480,everlasting,American shad,1990.0,floral,0.16047
2018,480,foliage,American shad,1855.0,floral,0.14958
2022,481,everlasting,Shark,2046.0,floral,0.16138
2024,481,foliage,Shark,1879.0,floral,0.14821
2028,482,everlasting,Sheefish,1000.0,floral,0.13245
2030,482,foliage,Sheefish,1500.0,floral,0.19868
2034,483,everlasting,"Sheep (Mutton, Lamb)",8090.0,floral,0.20851
2035,483,foliage,"Sheep (Mutton, Lamb)",8260.0,floral,0.21289
2039,484,everlasting,Sheepshead,2381.0,floral,0.16048
2041,484,foliage,Sheepshead,2219.0,floral,0.14956
2045,485,everlasting,Hedge mustard,705.0,floral,0.17687
2047,485,foliage,Hedge mustard,698.0,floral,0.17511
2051,486,everlasting,Skipjack tuna,2586.0,floral,0.16049
2053,486,foliage,Skipjack tuna,2410.0,floral,0.14957
2057,487,everlasting,Snapper,2411.0,floral,0.16052
2059,487,foliage,Snapper,2246.0,floral,0.14953
2064,489,everlasting,Spelt,681.0,floral,0.16107
2066,489,foliage,Spelt,602.0,floral,0.14238
2070,490,everlasting,Spirulina,3874.0,floral,0.18372
2072,490,foliage,Spirulina,3418.0,floral,0.1621
2076,493,everlasting,Strawberry guava,81.75,floral,0.16821
2078,493,foliage,Strawberry guava,118.5,floral,0.24383
2082,494,everlasting,Greater sturgeon,3505.0,floral,0.1605
2084,494,foliage,Greater sturgeon,3266.0,floral,0.14956
2088,495,everlasting,White sucker,1970.0,floral,0.1605
2090,495,foliage,White sucker,1835.0,floral,0.1495
2095,497,everlasting,Pumpkinseed sunfish,2280.0,floral,0.16047
2097,497,foliage,Pumpkinseed sunfish,2125.0,floral,0.14956
2101,498,everlasting,Swordfish,2236.0,floral,0.16049
2103,498,foliage,Swordfish,2083.0,floral,0.14951
2107,499,everlasting,Taro,1875.0,floral,0.32702
2109,499,foliage,Taro,289.0,floral,0.0504
2113,499,neroli,Taro,0.24000000000000002,floral,4e-05
2115,500,everlasting,Teff,886.0,floral,0.20136
2117,500,foliage,Teff,616.0,floral,0.14
2121,501,everlasting,Tilefish,2164.0,floral,0.16057
2123,501,foliage,Tilefish,2015.0,floral,0.14951
2127,504,everlasting,"Salmonidae (Salmon, Trout)",12042.0,floral,0.19438
2129,504,foliage,"Salmonidae (Salmon, Trout)",10055.0,floral,0.1623
2133,505,everlasting,Turkey,3207.0,floral,0.2038
2135,505,foliage,Turkey,3147.0,floral,0.19999
2139,506,everlasting,"Cattle (Beef, Veal)",1118441.0,floral,0.14544
2141,506,foliage,"Cattle (Beef, Veal)",1209114.0,floral,0.15723
2145,507,everlasting,Walleye,2250.0,floral,0.1605
2147,507,foliage,Walleye,2097.0,floral,0.14958
2151,508,everlasting,Alaska pollock,1829.0,floral,0.16006
2153,508,foliage,Alaska pollock,1672.0,floral,0.14632
2158,511,everlasting,Whelk,3112.0,floral,0.1384
2160,511,foliage,Whelk,4486.0,floral,0.1995
2164,514,everlasting,Whitefish,7340.0,floral,0.15097
2166,514,foliage,Whitefish,8084.0,floral,0.16627
2170,515,everlasting,Whiting,2153.0,floral,0.1605
2172,515,foliage,Whiting,2006.0,floral,0.14955
2176,516,everlasting,Wild rice,1090.0,floral,0.20798
2178,516,foliage,Wild rice,854.0,floral,0.16295
2182,518,everlasting,Winged bean,5627.8,floral,0.18211
2184,518,foliage,Winged bean,3919.8999999999996,floral,0.12684
2188,519,everlasting,Yam,304.0,floral,0.19241
2190,519,foliage,Yam,265.0,floral,0.16772
2194,520,everlasting,Jicama,280.5,floral,0.18123
2196,520,foliage,Jicama,206.25,floral,0.13326
2200,522,everlasting,Yellowfin tuna,2642.0,floral,0.16045
2202,522,foliage,Yellowfin tuna,2462.0,floral,0.14952
2206,523,everlasting,Yellowtail amberjack,2720.0,floral,0.16047
2208,523,foliage,Yellowtail amberjack,2535.0,floral,0.14956
2212,525,everlasting,Albacore tuna,5168.0,floral,0.16053
2214,525,foliage,Albacore tuna,4816.0,floral,0.14959
2218,526,everlasting,Gadus (Common cod),14380.0,floral,0.20064
2220,526,foliage,Gadus (Common cod),11580.0,floral,0.16157
2224,527,everlasting,Atlantic halibut,4800.0,floral,0.20725
2226,527,foliage,Atlantic halibut,3560.0,floral,0.15371
2230,530,everlasting,Smelt,2660.0,floral,0.15574
2232,530,foliage,Smelt,3280.0,floral,0.19204
2236,531,everlasting,"Clupeinae (Herring, Sardine, Sprat)",23780.0,floral,0.20245
2238,531,foliage,"Clupeinae (Herring, Sardine, Sprat)",21440.0,floral,0.18253
2242,532,everlasting,Spiny lobster,2207.0,floral,0.14816
2244,532,foliage,Spiny lobster,2831.0,floral,0.19005
2248,533,everlasting,Snow crab,1982.0,floral,0.14812
2250,533,foliage,Snow crab,2543.0,floral,0.19005
2254,534,everlasting,Black-eyed pea,4257.0,floral,0.22658
2256,534,foliage,Black-eyed pea,1918.0,floral,0.10209
2260,535,everlasting,Deer,11033.0,floral,0.14958
2262,535,foliage,Deer,12337.0,floral,0.16726
2266,536,everlasting,Macadamia nut,1045.5,floral,0.16143
2268,536,foliage,Macadamia nut,1277.25,floral,0.19721
2272,537,everlasting,Percoidei (Bass and others),6664.0,floral,0.16051
2274,537,foliage,Percoidei (Bass and others),6209.0,floral,0.14955
2278,538,everlasting,Perciformes,2360.0,floral,0.16053
2280,538,foliage,Perciformes,2198.0,floral,0.14951
2284,540,everlasting,Rabbit,5386.0,floral,0.16874
2286,540,foliage,Rabbit,5176.0,floral,0.16216
2290,541,everlasting,Domestic goat,2555.0,floral,0.33756
2293,544,everlasting,"Bivalvia (Clam, Mussel, Oyster)",5075.0,floral,0.15386
2295,544,foliage,"Bivalvia (Clam, Mussel, Oyster)",5573.0,floral,0.16896
2299,545,everlasting,Squid,1466.0,floral,0.1393
2301,545,foliage,Squid,2082.0,floral,0.19783
2305,546,everlasting,Shrimp,13152.0,floral,0.16799
2307,546,foliage,Shrimp,14033.0,floral,0.17924
2311,547,everlasting,Crayfish,3053.0,floral,0.14807
2313,547,foliage,Crayfish,3917.0,floral,0.18997
2317,548,everlasting,Flatfish,3431.0,floral,0.17036
2319,548,foliage,Flatfish,3426.0,floral,0.17011
2323,549,everlasting,Domestic pig,519525.0,floral,0.1602
2325,549,foliage,Domestic pig,563607.0,floral,0.17379
2329,552,everlasting,Oriental wheat,988.0,floral,0.16469
2331,552,foliage,Oriental wheat,833.0,floral,0.13886
2335,553,everlasting,Yardlong bean,4366.05,floral,0.22875
2337,553,foliage,Yardlong bean,1004.0,floral,0.0526
2340,553,neroli,Yardlong bean,0.5,floral,3e-05
2342,555,everlasting,Quail,3438.0,floral,0.15055
2344,555,foliage,Quail,4481.0,floral,0.19622
2348,557,everlasting,Persian lime,11.0,floral,0.09841
2350,557,foliage,Persian lime,11.0,floral,0.09841
2355,558,everlasting,Feijoa,26.0,floral,0.125
2357,558,foliage,Feijoa,39.0,floral,0.1875
2361,561,everlasting,Common mushroom,2367.0,floral,0.24405
2363,561,foliage,Common mushroom,1329.0,floral,0.13702
2367,562,everlasting,Shiitake,908.0,floral,0.19016
2369,562,foliage,Shiitake,816.0,floral,0.17089
2373,563,everlasting,Purple laver,402.0,floral,0.18759
2375,563,foliage,Purple laver,363.0,floral,0.16939
2379,564,everlasting,Wakame,209.0,floral,0.29437
2381,564,foliage,Wakame,112.0,floral,0.15775
2385,565,everlasting,Enokitake,230.0,floral,0.26744
2387,565,foliage,Enokitake,110.0,floral,0.12791
2391,567,everlasting,Oyster mushroom,567.0,floral,0.19937
2393,567,foliage,Oyster mushroom,636.0,floral,0.22363
2397,569,everlasting,Maitake,100.0,floral,0.18727
2399,569,foliage,Maitake,90.0,floral,0.16854
2403,571,everlasting,Spot croaker,2177.0,floral,0.16056
2405,571,foliage,Spot croaker,2028.0,floral,0.14957
2409,575,everlasting,Wheat,25048.9409135,floral,0.16238
2411,575,foliage,Wheat,23275.2609327,floral,0.15088
2416,577,everlasting,Agave,22.0,floral,0.1913
2418,577,foliage,Agave,19.0,floral,0.16522
2422,580,everlasting,Anchovy,1580.0,floral,0.20102
2424,580,foliage,Anchovy,1580.0,floral,0.20102
2428,587,everlasting,Crab,6340.0,floral,0.16059
2430,587,foliage,Crab,8600.0,floral,0.21783
2434,590,everlasting,Anatidae,10670.0,floral,0.18858
2436,590,foliage,Anatidae,11480.0,floral,0.2029
2440,591,everlasting,Anguilliformes,4100.0,floral,0.18386
2442,591,foliage,Anguilliformes,4400.0,floral,0.19731
2446,593,everlasting,Garfish,2400.0,floral,0.192
2448,593,foliage,Garfish,2400.0,floral,0.192
2452,597,everlasting,Lemon sole,3080.0,floral,0.20547
2454,597,foliage,Lemon sole,2450.0,floral,0.16344
2458,598,everlasting,Clawed lobster,5480.0,floral,0.15967
2460,598,foliage,Clawed lobster,7400.0,floral,0.21562
2464,600,everlasting,"Scombridae (Bonito, Mackerel, Tuna)",8600.0,floral,0.21172
2466,600,foliage,"Scombridae (Bonito, Mackerel, Tuna)",7200.0,floral,0.17725
2470,601,everlasting,Marine mussel,6680.0,floral,0.21597
2472,601,foliage,Marine mussel,5360.0,floral,0.17329
2476,603,everlasting,Norway lobster,1880.0,floral,0.16041
2478,603,foliage,Norway lobster,2600.0,floral,0.22184
2482,606,everlasting,True oyster,370.0,floral,0.14015
2484,606,foliage,True oyster,510.0,floral,0.19318
2488,608,everlasting,Persimmon,72.0,floral,0.21622
2490,608,foliage,Persimmon,60.0,floral,0.18018
2494,610,everlasting,"Pleuronectidae (Dab, Halibut, Plaice)",1980.0,floral,0.16952
2496,610,foliage,"Pleuronectidae (Dab, Halibut, Plaice)",2800.0,floral,0.23973
2500,618,everlasting,True sole,1100.0,floral,0.16897
2502,618,foliage,True sole,870.0,floral,0.13364
2506,619,everlasting,Catfish,3850.0,floral,0.22114
2508,619,foliage,Catfish,2620.0,floral,0.15049
2512,621,everlasting,Thunnus,17854.0,floral,0.19135
2514,621,foliage,Thunnus,14251.0,floral,0.15273
2518,622,everlasting,Walnut,970.0,floral,0.2343
2520,622,foliage,Walnut,810.0,floral,0.19565
2524,624,everlasting,"Columbidae (Dove, Pigeon)",2300.0,floral,0.24731
2525,624,foliage,"Columbidae (Dove, Pigeon)",1920.0,floral,0.20645
2531,626,neroli,Grape wine,0.448738013,floral,0.0
2539,627,neroli,Berry wine,0.11499999899999999,floral,1.0
2541,630,everlasting,Liquor,568.0,floral,0.00221
2543,630,foliage,Liquor,175.0,floral,0.00068
2549,631,everlasting,Cheese,262411.0,floral,0.20076
2551,631,foliage,Cheese,76837.0,floral,0.05878
2555,632,everlasting,Milk (Cow),518347.0,floral,0.27055
2557,632,foliage,Milk (Cow),152704.0,floral,0.0797
2562,633,everlasting,Eggs,81238.0,floral,0.2249
2564,633,foliage,Eggs,42116.0,floral,0.1166
2569,634,everlasting,Yogurt,9277.0,floral,0.20892
2571,634,foliage,Yogurt,2749.0,floral,0.06191
2575,638,everlasting,Bean,2023.0,floral,0.18841
2577,638,foliage,Bean,1586.0,floral,0.14771
2587,641,everlasting,Ice cream,4494.0,floral,0.20081
2589,641,foliage,Ice cream,1828.0,floral,0.08168
2594,643,everlasting,Honey,9.0,floral,0.07025
2596,643,foliage,Honey,7.0,floral,0.05464
2600,643,neroli,Honey,0.06,floral,0.00047
2619,654,everlasting,Cake,11985.0,floral,0.17012
2621,654,foliage,Cake,8003.0,floral,0.1136
2625,655,everlasting,Pizza,19686.0,floral,0.1688
2627,655,foliage,Pizza,11154.0,floral,0.09564
2631,656,everlasting,Ymer,1740.0,floral,0.21455
2633,656,foliage,Ymer,540.0,floral,0.06658
2637,657,everlasting,Other snack food,15891.0,floral,0.17203
2639,657,foliage,Other snack food,15079.0,floral,0.16324
2643,659,everlasting,Crisp bread,6864.0,floral,0.19892
2645,659,foliage,Crisp bread,5350.0,floral,0.15505
2650,660,everlasting,Pastry,27639.0,floral,0.17418
2652,660,foliage,Pastry,20473.0,floral,0.12902
2656,663,everlasting,Marzipan,1240.0,floral,0.20805
2658,663,foliage,Marzipan,1480.0,floral,0.24832
2662,664,everlasting,Salad dressing,1936.0,floral,0.20927
2664,664,foliage,Salad dressing,738.0,floral,0.07978
2668,665,everlasting,Sauce,1644.0,floral,0.17975
2670,665,foliage,Sauce,776.0,floral,0.08485
2673,665,neroli,Sauce,0.01,floral,0.0
2675,667,everlasting,Butter,307.0,floral,0.20659
2677,667,foliage,Butter,94.0,floral,0.06326
2681,669,everlasting,Cream,4617.0,floral,0.21599
2683,669,foliage,Cream,1484.0,floral,0.06942
2687,671,everlasting,Sausage,73077.0,floral,0.14755
2689,671,foliage,Sausage,99880.0,floral,0.20167
2693,673,everlasting,Mustard,520.0,floral,0.15951
2695,673,foliage,Mustard,620.0,floral,0.19018
2699,674,everlasting,Pate,3837.0,floral,0.16722
2701,674,foliage,Pate,4743.0,floral,0.2067
2705,677,everlasting,Meat bouillon,3960.0,floral,0.11607
2707,677,foliage,Meat bouillon,12000.0,floral,0.35174
2711,679,everlasting,Whey,4834.0,floral,0.20118
2713,679,foliage,Whey,1741.0,floral,0.07246
2717,680,everlasting,Casein,8600.0,floral,0.19196
2719,680,foliage,Casein,7200.0,floral,0.16071
2723,681,everlasting,Fruit preserve,21.0,floral,0.12727
2725,681,foliage,Fruit preserve,29.0,floral,0.17576
2729,682,everlasting,Leavening agent,11702.0,floral,0.21133
2731,682,foliage,Leavening agent,9577.0,floral,0.17295
2735,683,everlasting,Marshmallow,50.0,floral,0.0496
2737,683,foliage,Marshmallow,416.0,floral,0.4127
2741,684,everlasting,Gelatin,4800.0,floral,0.04963
2743,684,foliage,Gelatin,44400.0,floral,0.45906
2747,686,everlasting,Other fish product,3927.0,floral,0.15919
2749,686,foliage,Other fish product,3205.0,floral,0.12993
2753,687,everlasting,Milk (Human),63.0,floral,0.19207
2755,687,foliage,Milk (Human),26.0,floral,0.07927
2760,689,everlasting,Other beverage,1264.0,floral,0.14487
2762,689,foliage,Other beverage,651.0,floral,0.07461
2767,690,everlasting,Baby food,18177.0,floral,0.16619
2769,690,foliage,Baby food,16069.0,floral,0.14692
2773,692,everlasting,Soup,13195.0,floral,0.16318
2775,692,foliage,Soup,13454.0,floral,0.16639
2779,693,everlasting,Other vegetable product,1802.0,floral,0.19513
2781,693,foliage,Other vegetable product,1362.0,floral,0.14748
2785,694,everlasting,Unclassified food or beverage,1150.0,floral,0.01182
2787,694,foliage,Unclassified food or beverage,1070.0,floral,0.011
2793,695,everlasting,Syrup,484.0,floral,0.14435
2795,695,foliage,Syrup,327.0,floral,0.09752
2799,696,everlasting,Tallow,2540.0,floral,0.18195
2801,696,foliage,Tallow,3330.0,floral,0.23854
2807,701,everlasting,Other candy,2105.0,floral,0.13174
2809,701,foliage,Other candy,1772.0,floral,0.1109
2813,704,everlasting,Other animal fat,520.0,floral,0.1844
2815,704,foliage,Other animal fat,520.0,floral,0.1844
2820,707,everlasting,Cocoa powder,6743.0,floral,0.16359
2822,707,foliage,Cocoa powder,4931.0,floral,0.11963
2830,709,everlasting,Chocolate,4605.0,floral,0.17926
2832,709,foliage,Chocolate,2530.0,floral,0.09849
2837,710,everlasting,Hot chocolate,3017.0,floral,0.20733
2839,710,foliage,Hot chocolate,890.0,floral,0.06116
2843,711,everlasting,Dried milk,24238.0,floral,0.2034
2845,711,foliage,Dried milk,7481.0,floral,0.06278
2849,712,everlasting,Milk (Other mammals),1387.0,floral,0.20263
2851,712,foliage,Milk (Other mammals),271.0,floral,0.03959
2855,713,everlasting,Kefir,480.0,floral,0.22079
2857,713,foliage,Kefir,154.0,floral,0.07084
2861,714,everlasting,Buttermilk,3891.0,floral,0.19769
2863,714,foliage,Buttermilk,1189.0,floral,0.06041
2867,715,everlasting,Other fermented milk,1000.0,floral,0.22193
2869,715,foliage,Other fermented milk,316.0,floral,0.07013
2873,716,everlasting,Soy sauce,1711.0,floral,0.16581
2875,716,foliage,Soy sauce,1502.0,floral,0.14556
2879,717,everlasting,Miso,547.0,floral,0.18586
2881,717,foliage,Miso,447.0,floral,0.15189
2885,718,everlasting,Tofu,12207.0,floral,0.17807
2887,718,foliage,Tofu,9460.0,floral,0.138
2890,718,neroli,Tofu,1.19,floral,2e-05
2892,722,everlasting,Roe,4246.0,floral,0.17307
2894,722,foliage,Roe,2223.0,floral,0.09061
2898,723,everlasting,Cichlidae (Tilapia),2250.0,floral,0.15401
2900,723,foliage,Cichlidae (Tilapia),2263.0,floral,0.1549
2905,724,everlasting,Icing,541.0,floral,0.15426
2907,724,foliage,Icing,479.0,floral,0.13658
2912,725,everlasting,Snack bar,13141.0,floral,0.17649
2914,725,foliage,Snack bar,12596.0,floral,0.16917
2918,728,everlasting,Burrito,4951.0,floral,0.15634
2920,728,foliage,Burrito,4792.0,floral,0.15132
2924,729,everlasting,Hamburger,21409.0,floral,0.14459
2926,729,foliage,Hamburger,27918.0,floral,0.18854
2930,730,everlasting,Baked beans,2023.0,floral,0.18841
2932,730,foliage,Baked beans,1586.0,floral,0.14771
2936,731,everlasting,Chili,1131.0,floral,0.15619
2938,731,foliage,Chili,1468.0,floral,0.20273
2942,732,everlasting,Taco,2701.0,floral,0.1584
2944,732,foliage,Taco,2398.0,floral,0.14063
2948,733,everlasting,Tortilla,1894.0,floral,0.15169
2950,733,foliage,Tortilla,1616.0,floral,0.12942
2954,734,everlasting,Nachos,2191.0,floral,0.16017
2956,734,foliage,Nachos,1576.0,floral,0.11521
