,food_id,flavor_name,food_name,orig_content,flavor_group,normalized
3162,777,feta cheese,Enchilada,1372.0,milky,0.20079
3168,778,feta cheese,Egg substitute,713.0,milky,0.20325
3175,779,feta cheese,Nutritional drink,225.0,milky,0.17957
3181,780,feta cheese,Other sandwich,13858.0,milky,0.22305
3187,781,feta cheese,Ketchup,252.0,milky,0.17647
3194,782,feta cheese,Breakfast sandwich,15773.0,milky,0.20852
3200,784,feta cheese,Macaroni and cheese,2902.0,milky,0.14871
3206,785,feta cheese,Butterfat,22.0,milky,0.22449
3212,787,feta cheese,Hushpuppy,310.0,milky,0.13299
3218,789,feta cheese,Relish,113.0,milky,0.20849
3224,790,feta cheese,Other fruit product,100.0,milky,0.07289
3230,793,feta cheese,Vegetarian food,5589.0,milky,0.21322
3236,795,feta cheese,Cold cut,10028.0,milky,0.18664
3242,796,feta cheese,Mixed nuts,6914.0,milky,0.15856
3248,803,feta cheese,Phyllo dough,158.0,milky,0.0802
3255,805,feta cheese,Pie crust,2247.0,milky,0.09553
3261,806,feta cheese,Pie filling,16.0,milky,0.22857
3268,807,feta cheese,Pie,4111.0,milky,0.15978
3275,810,feta cheese,Ice cream cone,310.0,milky,0.07044
3281,812,feta cheese,Cracker,10092.0,milky,0.10215
3287,815,feta cheese,Natto,1145.0,milky,0.20571
3293,816,feta cheese,Ravioli,380.0,milky,0.16889
3299,818,feta cheese,Other pasta dish,396.0,milky,0.14426
3305,819,feta cheese,Succotash,1951.0,milky,0.2037
3311,820,feta cheese,Tamale,1071.0,milky,0.204
3317,824,feta cheese,Evaporated milk,2219.0,milky,0.2285
3323,829,feta cheese,Pita bread,703.0,milky,0.09028
3329,831,feta cheese,Bagel,2326.0,milky,0.08826
3335,832,feta cheese,Other bread product,2534.0,milky,0.09099
3341,835,feta cheese,French toast,1312.0,milky,0.15517
3347,836,feta cheese,Wheat bread,7728.0,milky,0.07897
3353,837,feta cheese,Rye bread,2686.0,milky,0.08445
3361,838,feta cheese,Oat bread,2353.0,milky,0.11157
3367,839,feta cheese,Potato bread,311.0,milky,0.17721
3373,840,feta cheese,Cornbread,1009.0,milky,0.12019
3379,841,feta cheese,Corn grits,1234.0,milky,0.08061
3385,842,feta cheese,Multigrain bread,603.0,milky,0.12331
3391,843,feta cheese,Rice bread,541.0,milky,0.10309
3397,845,feta cheese,Raisin bread,617.0,milky,0.09532
3403,846,feta cheese,Wonton wrapper,204.0,milky,0.07638
3409,848,feta cheese,Trail mix,2422.0,milky,0.14808
3415,850,feta cheese,Fruit-flavor drink,245.0,milky,0.22313
3423,854,feta cheese,Frozen yogurt,577.0,milky,0.19821
3430,855,feta cheese,Milkshake,1352.0,milky,0.22571
3437,858,feta cheese,Pupusa,1947.0,milky,0.21443
3443,859,feta cheese,Empanada,614.0,milky,0.1789
3449,860,feta cheese,Arepa,228.0,milky,0.13604
3455,862,feta cheese,Gefilte fish,842.0,milky,0.27516
3461,865,feta cheese,Other dish,18118.0,milky,0.21348
3468,866,feta cheese,Pot pie,732.0,milky,0.18291
3474,867,feta cheese,Stuffing,496.0,milky,0.25488
3480,868,feta cheese,Edible shell,400.0,milky,0.08861
3488,871,feta cheese,Condensed milk,627.0,milky,0.2285
3494,872,feta cheese,Margarine,328.0,milky,0.14138
3500,873,feta cheese,Margarine-like spread,72.0,milky,0.17955
3506,874,feta cheese,Hummus,291.0,milky,0.22788
3512,876,feta cheese,Potato puffs,268.0,milky,0.22408
3518,877,feta cheese,Potato gratin,1146.0,milky,0.22675
3524,878,feta cheese,Milk substitute,141.0,milky,0.21593
3529,880,feta cheese,Soft-necked garlic,464.1,milky,0.34733
3536,881,feta cheese,Cabbage,409.55,milky,0.12961
3543,906,feta cheese,Sunburst squash (pattypan squash),7353.35,milky,0.17167
3550,907,feta cheese,Green zucchini,1345.06,milky,0.21993
3558,908,feta cheese,Yellow zucchini,1381.32,milky,0.21911
3566,909,feta cheese,Green bell pepper,1550.85,milky,0.19484
3577,910,feta cheese,Yellow bell pepper,426.68999999999994,milky,0.19992
3585,911,feta cheese,Orange bell pepper,394.04999999999995,milky,0.17514
3592,912,feta cheese,Red bell pepper,61592.728800000004,milky,0.28781
3600,913,feta cheese,Italian sweet red pepper,1199.0,milky,0.20147
3609,914,feta cheese,Yellow wax bean,3616.3,milky,0.23146
3619,915,feta cheese,Green bean,1339.46,milky,0.21283
3627,916,feta cheese,Saskatoon berry,14.8,milky,0.10459
3632,917,feta cheese,Nanking cherry,50.9,milky,0.17631
3637,918,feta cheese,Japanese pumpkin,6672.0,milky,0.16685
3644,919,feta cheese,White cabbage,921.97,milky,0.19511
3652,920,feta cheese,Romaine lettuce,276.2,milky,0.17166
3661,921,feta cheese,"Cow milk, pasteurized, vitamin A + D added, 0% fat",282.0,milky,0.23777
3667,922,feta cheese,"Cow milk, pasteurized, vitamin A + D added, 1% fat",282.0,milky,0.23797
3673,923,feta cheese,"Cow milk, pasteurized, vitamin A + D added, 2% fat",276.0,milky,0.23752
3679,924,feta cheese,"Cow milk, pasteurized, vitamin D added, 3.25% fat",264.0,milky,0.23805
3688,939,feta cheese,Black tea,3.0,milky,0.01614
3697,940,feta cheese,Green tea,3.0,milky,0.01614
3720,985,feta cheese,Sour cream,193.0,milky,0.2154
3726,1019,feta cheese,White bread,4354.0,milky,0.10479
3734,1023,feta cheese,Taco shell,400.0,milky,0.08861
